,ID_product,Article,Brand,Product_group,Mark,Manager_Marketing,Manager_Supply,ABC_XYZ,Brand_id,Manager_id,Product_group_id,Mark_id
4080,169908,RH-98008,Hummerhead,Rattling Napkins,regular,Pharaoh the Banker,Dr. Kirill Panov,AZ,3,3.0,10,2
4081,144525,IH-457144,Hummerhead,Itchers,new,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,0
4082,188282,WF-823371,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4083,104826,EH-4616,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,2
4084,10861,WG-8117,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
4085,12000,BH-00681,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
4086,90362,IW-325326,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4087,6922,BH-22312,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
4088,59278,BK-280180,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
4089,144915,WK-455361,KAR,Witch Jelly,special,Norman Four-Eyes,,CZ,4,1.0,11,3
4090,85247,WK-275888,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4091,187892,IW-725715,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4092,28672,DM-6211,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
4093,36875,IF-85220,Fossa,Itchers,regular,Norman Four-Eyes,,CZ,1,1.0,7,2
4094,172794,WH-243741,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
4095,112237,IH-2776,Hummerhead,Itchers,regular,Pharaoh the Banker,Dr. Kirill Panov,BZ,3,3.0,7,2
4096,86199,RF-1963,Fossa,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,1,1.0,10,2
4097,146184,BH-6404,Hummerhead,Black Sprays,regular,Pharaoh the Banker,,CZ,3,3.0,2,2
4098,161130,DF-1006,Fossa,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,5,3
4099,124809,EG-49550,Grunt,Empties,obsolete,Lucky Carter,Dr. Kirill Panov,CZ,2,0.0,6,1
4100,84002,WK-020846,KAR,Witch Jelly,special,,,CZ,4,,11,3
4101,11549,BH-590660,Hummerhead,Batteries,new,Pharaoh the Banker,,CZ,3,3.0,0,0
4102,131021,IW-115154,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4103,175929,IW-5965,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4104,139594,WG-94587,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4105,57640,DM-60710,Mondobondo,Death Lamps,new,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,0
4106,129541,WF-917386,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4107,151462,BK-120204,KAR,Batteries,special,Norman Four-Eyes,,CZ,4,1.0,0,3
4108,124741,IT-412756,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4109,172848,IR-2868,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
4110,191388,IR-1856,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
4111,82352,IT-326443,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4112,83581,IK-51468,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,BX,4,1.0,7,2
4113,161362,EK-12115,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,BX,4,1.0,6,1
4114,30927,WF-9760,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4115,5565,EG-6552,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
4116,107528,BM-78542,Mondobondo,Black Sprays,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,2,2
4117,107573,WB-73711,Bandit,Witch Jelly,special,Pete the Scab,,CZ,0,2.0,11,3
4118,107638,IK-78761,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,AZ,4,1.0,7,2
4119,180215,IT-0528,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4120,79276,IR-26321,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
4121,83324,EB-347632,Bandit,Empties,regular,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,6,2
4122,131134,WG-14426,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4123,128731,BK-816130,KAR,Batteries,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,1
4124,146259,WK-69068,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
4125,98464,DM-440505,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,2
4126,184499,IW-49821,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4127,65057,WG-0731,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4128,41088,IT-08347,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4129,88685,BK-65748,KAR,Batteries,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,1
4130,71604,EH-642753,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
4131,153302,IT-3230,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4132,179756,IM-965487,Mondobondo,Itchers,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,7,3
4133,118060,EB-803786,Bandit,Empties,regular,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,6,2
4134,126712,IR-62810,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
4135,143187,DM-376737,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
4136,149378,BK-983447,KAR,Black Sprays,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,2,2
4137,38074,BH-0466,Hummerhead,Batteries,special,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,0,3
4138,193732,BK-3206,KAR,Batteries,regular,Norman Four-Eyes,,CZ,4,1.0,0,2
4139,156447,BK-67121,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
4140,196385,EK-650042,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
4141,88221,DH-2107,Hummerhead,Death Lamps,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,5,2
4142,87475,BH-45270,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
4143,102084,BG-246703,Grunt,Bitch Rattles,regular,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,1,2
4144,129811,BK-9153,KAR,Black Sprays,special,Norman Four-Eyes,,CZ,4,1.0,2,3
4145,174139,WK-492842,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4146,190556,BG-064724,Grunt,Blue Panaceas,obsolete,Lucky Carter,,CZ,2,0.0,3,1
4147,199131,BG-91728,Grunt,Black Sprays,obsolete,Lucky Carter,,CZ,2,0.0,2,1
4148,147240,EG-70774,Grunt,Empties,regular,Lucky Carter,Captain Herzog,CZ,2,0.0,6,2
4149,30522,EG-5254,Grunt,Empties,special,Lucky Carter,,CZ,2,0.0,6,3
4150,147187,DM-775770,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
4151,132088,EK-2812,KAR,Empties,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,6,1
4152,180044,EH-0416,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,2
4153,40126,WK-16817,KAR,Witch Jelly,special,Norman Four-Eyes,,CZ,4,1.0,11,3
4154,137812,WK-7226,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4155,151970,IW-102115,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
4156,31342,WK-320185,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Mr. Lemchen,CZ,4,1.0,11,1
4157,91456,IF-465073,Fossa,Itchers,regular,Norman Four-Eyes,,CZ,1,1.0,7,2
4158,197990,BH-707336,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
4159,192733,EK-23845,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
4160,38153,BH-137500,Hummerhead,Black Sprays,regular,Pharaoh the Banker,,CZ,3,3.0,2,2
4161,86848,DK-88161,KAR,Death Lamps,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,5,2
4162,105015,IT-5578,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4163,149167,DK-975402,KAR,Death Lamps,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,5,2
4164,194006,BH-461226,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
4165,163148,EB-38276,Bandit,Empties,new,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,6,0
4166,8451,BH-514716,Hummerhead,Black Sprays,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,2,2
4167,195215,IT-55438,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4168,160125,RK-0578,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,2
4169,42701,RK-7124,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,1
4170,35650,RH-6021,Hummerhead,Rattling Napkins,regular,Pharaoh the Banker,Dr. Kirill Panov,AZ,3,3.0,10,2
4171,165844,IH-54252,Hummerhead,Itchers,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,2
4172,68101,IM-11306,Mondobondo,Itchers,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,7,3
4173,55418,IM-4874,Mondobondo,Itchers,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,7,2
4174,125672,BH-528645,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
4175,55513,BK-5302,KAR,Bitch Rattles,regular,Norman Four-Eyes,Dr. Sam Douglas,BZ,4,1.0,1,2
4176,163412,BR-322300,Ruberoid,Batteries,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,0,3
4177,177151,BH-718600,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
4178,82921,WK-91574,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,2
4179,14793,DF-73846,Fossa,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,5,3
4180,95755,WK-7514,KAR,Witch Jelly,regular,Norman Four-Eyes,,AZ,4,1.0,11,2
4181,140371,BH-015662,Hummerhead,Batteries,regular,Pharaoh the Banker,,CZ,3,3.0,0,2
4182,81508,WG-58380,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4183,167080,IH-70512,Hummerhead,Itchers,regular,Pharaoh the Banker,,CZ,3,3.0,7,2
4184,177146,WF-762382,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4185,164146,BK-46142,KAR,Black Sprays,new,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,2,0
4186,7552,DK-524331,KAR,Death Lamps,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,5,2
4187,136761,BF-6138,Fossa,Batteries,regular,Norman Four-Eyes,,CZ,1,1.0,0,2
4188,35035,WK-054547,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4189,180447,DT-07822,Turboshark,Death Lamps,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,1
4190,39867,WK-8735,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Mr. Lemchen,CZ,4,1.0,11,1
4191,62128,EH-18602,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,2
4192,60981,IR-917263,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
4193,198643,EK-830322,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,BX,4,1.0,6,2
4194,55215,BH-2554,Hummerhead,Batteries,special,Pharaoh the Banker,,CZ,3,3.0,0,3
4195,107333,WH-735526,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,,CZ,3,3.0,11,2
4196,96566,IH-5666,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
4197,101059,BG-19083,Grunt,Batteries,regular,Lucky Carter,Dr. Sam Douglas,BZ,2,0.0,0,2
4198,125609,EH-590251,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,AY,3,3.0,6,2
4199,89987,IT-976201,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4200,137449,BG-795758,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
4201,116342,RF-6213,Fossa,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,1,1.0,10,2
4202,189541,WK-910273,KAR,Witch Jelly,regular,Norman Four-Eyes,Mr. Lemchen,CZ,4,1.0,11,2
4203,121147,EB-17421,Bandit,Empties,regular,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,6,2
4204,179658,WH-98618,Hummerhead,Witch Jelly,new,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,0
4205,95908,WF-98833,Fossa,Witch Jelly,new,Norman Four-Eyes,,CZ,1,1.0,11,0
4206,9799,WF-992065,Fossa,Witch Jelly,new,Norman Four-Eyes,,CZ,1,1.0,11,0
4207,42877,BH-87010,Hummerhead,Batteries,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,1
4208,137809,WH-796855,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,,CZ,3,3.0,11,1
4209,14194,WH-14008,Hummerhead,Witch Jelly,special,,,CZ,3,,11,3
4210,156151,IT-6103,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
4211,1831,IH-31500,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,1
4212,109947,WF-9732,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4213,172508,WK-2853,KAR,Witch Jelly,special,,,CZ,4,,11,3
4214,48312,BG-32130,Grunt,Bitch Rattles,regular,Lucky Carter,Dr. Kirill Panov,CZ,2,0.0,1,2
4215,119537,BR-974300,Ruberoid,Batteries,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,0,2
4216,32162,BK-1286,KAR,Black Sprays,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,2,2
4217,122741,IR-21787,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
4218,110713,IH-03008,Hummerhead,Itchers,new,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,0
4219,168405,DK-854102,KAR,Death Lamps,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,5,2
4220,74494,DR-44476,Ruberoid,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,2
4221,31714,EH-744101,Hummerhead,Empties,special,Pharaoh the Banker,,CZ,3,3.0,6,3
4222,185131,WK-5150,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,2
4223,165451,WH-5168,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
4224,152189,IF-2922,Fossa,Itchers,regular,Norman Four-Eyes,,CZ,1,1.0,7,2
4225,140812,BG-020751,Grunt,Batteries,special,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,0,3
4226,137756,LG-766375,Grunt,Lobster Eyes,regular,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,8,2
4227,93444,IH-448526,Hummerhead,Itchers,special,Pharaoh the Banker,Mr. Lemchen,CZ,3,3.0,7,3
4228,167299,IT-79130,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4229,80259,WK-2940,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4230,26550,BG-50258,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
4231,196301,BH-61217,Hummerhead,Blue Panaceas,regular,Pharaoh the Banker,,CZ,3,3.0,3,2
4232,128792,BK-82035,KAR,Batteries,new,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,0
4233,111926,WK-1675,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4234,64269,BG-2984,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
4235,67365,WF-3520,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
4236,118416,BB-8625,Bandit,Black Sprays,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,2,3
4237,193960,IT-30670,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4238,84160,WK-10203,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
4239,143064,IT-34854,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
4240,116268,BG-683451,Grunt,Black Sprays,obsolete,Lucky Carter,,CZ,2,0.0,2,1
4241,21192,DM-1234,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,5,2.0,5,2
4242,157518,LH-780112,Hummerhead,Lobster Eyes,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,8,2
4243,15043,DF-0302,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CX,1,2.0,5,2
4244,71301,IR-315251,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
4245,62437,BK-4748,KAR,Black Sprays,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,2,2
4246,4222,WB-223275,Bandit,Witch Jelly,special,Pete the Scab,,CZ,0,2.0,11,3
4247,7816,IT-163256,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4248,2972,RH-7230,Hummerhead,Rattling Napkins,regular,Pharaoh the Banker,Dr. Kirill Panov,AZ,3,3.0,10,2
4249,193175,WK-356733,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,AZ,4,1.0,11,1
4250,40980,IH-9052,Hummerhead,Itchers,regular,Pharaoh the Banker,Dr. Kirill Panov,BZ,3,3.0,7,2
4251,80033,DM-0328,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
4252,166759,IR-6901,Ruberoid,Itchers,new,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,0
4253,91877,DH-87747,Hummerhead,Death Lamps,obsolete,Pharaoh the Banker,,CZ,3,3.0,5,1
4254,31592,BG-5216,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
4255,199592,EH-924813,Hummerhead,Empties,new,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,0
4256,74304,WM-34083,Mondobondo,Witch Jelly,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,11,3
4257,30679,BG-691762,Grunt,Black Sprays,obsolete,Lucky Carter,Dr. Valentine Pilman,CZ,2,0.0,2,1
4258,182454,DM-2421,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,2
4259,117939,BG-79482,Grunt,Black Sprays,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,2,1
4260,82539,BH-59811,Hummerhead,Batteries,regular,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,0,2
4261,58432,WG-4271,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4262,144573,EH-43315,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
4263,132279,WG-29128,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4264,165341,IH-5145,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
4265,105235,BH-55632,Hummerhead,Black Sprays,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,2,2
4266,170904,DF-04650,Fossa,Death Lamps,special,Pete the Scab,,CZ,1,2.0,5,3
4267,29884,IM-843843,Mondobondo,Itchers,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,7,2
4268,139225,WK-9583,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
4269,52470,IF-40024,Fossa,Itchers,new,Norman Four-Eyes,,CZ,1,1.0,7,0
4270,40780,WF-7050,Fossa,Witch Jelly,new,Norman Four-Eyes,,CZ,1,1.0,11,0
4271,47842,RF-826558,Fossa,Rattling Napkins,new,Norman Four-Eyes,Dr. Kirill Panov,CZ,1,1.0,10,0
4272,155043,WG-531550,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
4273,142911,IH-212343,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
4274,4619,WM-194083,Mondobondo,Witch Jelly,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,11,3
4275,180399,BG-0950,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
4276,150973,BG-03237,Grunt,Batteries,regular,Lucky Carter,Dr. Sam Douglas,CX,2,0.0,0,2
4277,106543,WH-6308,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
4278,34749,IH-795323,Hummerhead,Itchers,regular,Pharaoh the Banker,,CZ,3,3.0,7,2
4279,101745,DM-1580,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,5,3
4280,55927,IT-9744,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4281,110538,BG-083765,Grunt,Bitch Rattles,regular,Lucky Carter,,CZ,2,0.0,1,2
4282,184025,WH-4546,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
4283,34713,PH-7371,Hummerhead,Pins,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,9,2
4284,147179,EK-79381,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
4285,93611,EK-6140,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
4286,154805,PH-45282,Hummerhead,Pins,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,9,1
4287,79983,WK-93353,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
4288,196962,BK-623630,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
4289,131601,EK-11535,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
4290,110699,IH-0948,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
4291,8882,PH-826261,Hummerhead,Pins,special,Pharaoh the Banker,,CZ,3,3.0,9,3
4292,142683,WK-23580,KAR,Witch Jelly,special,,,CZ,4,,11,3
4293,5614,EG-1485,Grunt,Empties,obsolete,Lucky Carter,Dr. Kirill Panov,CZ,2,0.0,6,1
4294,35316,WK-361354,KAR,Witch Jelly,special,,,CZ,4,,11,3
4295,59908,BK-9862,KAR,Black Sprays,special,,,CZ,4,,2,3
4296,85918,BK-9823,KAR,Black Sprays,special,,,CZ,4,,2,3
4297,51571,BK-5102,KAR,Black Sprays,special,,,CZ,4,,2,3
4298,139199,IK-9940,KAR,Itchers,obsolete,Norman Four-Eyes,,CZ,4,1.0,7,1
4299,145737,EG-57537,Grunt,Empties,special,Lucky Carter,,CZ,2,0.0,6,3
4300,48845,DW-8531,Warhog,Death Lamps,new,Pete the Scab,Captain Herzog,CZ,9,2.0,5,0
4301,122679,IW-29208,Warhog,Itchers,new,Pete the Scab,Captain Herzog,CZ,9,2.0,7,0
4302,119769,IT-99845,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4303,176495,IR-651117,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
4304,74032,DB-027350,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,3
4305,176283,IT-632617,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
4306,122072,DG-2246,Grunt,Death Lamps,obsolete,Lucky Carter,,CZ,2,0.0,5,1
4307,100326,IG-065877,Grunt,Itchers,new,Lucky Carter,Captain Quarterblad,CZ,2,0.0,7,0
4308,143704,BF-3453,Fossa,Black Sprays,special,Norman Four-Eyes,,CZ,1,1.0,2,3
4309,197312,DF-72581,Fossa,Death Lamps,special,Norman Four-Eyes,,CZ,1,1.0,5,3
4310,62130,BK-1065,KAR,Batteries,special,Norman Four-Eyes,,CZ,4,1.0,0,3
4311,59855,DR-853243,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
4312,30806,BG-864361,Grunt,Bitch Rattles,obsolete,Lucky Carter,Dr. Valentine Pilman,CZ,2,0.0,1,1
4313,99016,WH-0612,Hummerhead,Witch Jelly,special,,,CZ,3,,11,3
4314,191491,IT-11184,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
4315,60190,BH-10751,Hummerhead,Batteries,special,Pharaoh the Banker,,CZ,3,3.0,0,3
4316,133423,LH-3342,Hummerhead,Lobster Eyes,new,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,8,0
4317,184491,DG-4112,Grunt,Death Lamps,obsolete,Lucky Carter,,CZ,2,0.0,5,1
