ID_client,id_branch,Channel,Client_name,Channel_id
50211,,Outlets,client-93611,9.0
102320,,Dealers,client-62898,2.0
139813,4.0,Developers,client-138699,3.0
223264,13.0,Dealers,client-113623,2.0
208363,4.0,Outlets,client-155970,9.0
228329,8.0,Manufacturers Resins,client-185424,7.0
136426,13.0,Dealers,client-212025,2.0
145560,5.0,Dealers,client-18690,2.0
183202,5.0,Developers,client-77413,3.0
244071,,Dealers,client-212685,2.0
165771,7.0,Manufacturers Resins,client-78762,7.0
207890,15.0,Trading Houses,client-74478,10.0
141119,12.0,Absent,client-122984,0.0
205727,5.0,Trading Houses,client-49042,10.0
76791,18.0,Outlets,client-103500,9.0
55410,0.0,Wholesaler,client-177163,12.0
69978,,Dealers,client-24154,2.0
243617,5.0,Dealers,client-209035,2.0
116774,8.0,Wholesaler,client-80738,12.0
83688,0.0,Absent,client-172380,0.0
136391,1.0,Absent,client-28073,0.0
205572,0.0,Absent,client-29595,0.0
167376,8.0,Absent,client-65857,0.0
189338,0.0,Absent,client-94113,0.0
107751,0.0,Developers,client-46427,3.0
219386,7.0,Hardware,client-182885,4.0
148514,8.0,Manufacturers NPK,client-87141,6.0
191016,,Absent,client-114557,0.0
73032,,Dealers,client-190464,2.0
109482,22.0,Outlets,client-133142,9.0
163451,19.0,Dealers,client-85489,2.0
197116,6.0,Outlets,client-188535,9.0
131760,,Dealers,client-103821,2.0
84928,6.0,Manufacturers Resins,client-152897,7.0
141301,0.0,Dealers,client-215762,2.0
198659,17.0,Absent,client-31832,0.0
172448,2.0,Hardware,client-182145,4.0
179483,20.0,Dealers,client-177981,2.0
104513,12.0,Dealers,client-62915,2.0
175039,,Absent,client-183615,0.0
219932,2.0,Manufacturers NPK,client-215044,6.0
107032,6.0,Outlets,client-145920,9.0
228759,9.0,Dealers,client-33004,2.0
226095,7.0,Dealers,client-201278,2.0
57015,7.0,Dealers,client-186332,2.0
99692,1.0,Outlets,client-104178,9.0
162204,22.0,Outlets,client-198118,9.0
184327,17.0,Absent,client-187178,0.0
203049,,Absent,client-210800,0.0
246154,12.0,Developers,client-187872,3.0
236955,4.0,Dealers,client-52281,2.0
128926,22.0,Dealers,client-187821,2.0
187744,2.0,Dealers,client-187358,2.0
233764,0.0,Absent,client-207691,0.0
167129,1.0,Manufacturers Resins,client-158199,7.0
94150,5.0,Trading Houses,client-168025,10.0
205651,6.0,Outlets,client-168572,9.0
88486,9.0,Outlets,client-84835,9.0
68338,6.0,Absent,client-168341,0.0
218725,5.0,Manufacturers Resins,client-131442,7.0
213214,12.0,Outlets,client-13212,9.0
118007,4.0,Dealers,client-21244,2.0
53249,13.0,Dealers,client-9556,2.0
80696,7.0,Dealers,client-158498,2.0
156893,13.0,Dealers,client-181574,2.0
97022,1.0,Manufacturers NPK,client-47685,6.0
58518,4.0,Outlets,client-207761,9.0
166569,,Manufacturers NPK,client-110149,6.0
161500,2.0,Absent,client-108301,0.0
94765,3.0,Dealers,client-131135,2.0
72088,8.0,Developers,client-180006,3.0
89737,1.0,Absent,client-138265,0.0
91689,8.0,Developers,client-200276,3.0
208877,11.0,Dealers,client-56378,2.0
126426,4.0,Absent,client-1513,0.0
147041,3.0,Dealers,client-161442,2.0
203289,4.0,Absent,client-7324,0.0
93878,0.0,Absent,client-30973,0.0
214707,13.0,Hardware,client-38720,4.0
70510,8.0,Manufacturers Resins,client-208923,7.0
193021,2.0,Manufacturers NH3,client-72145,5.0
62060,6.0,Dealers,client-152980,2.0
207612,13.0,Outlets,client-116240,9.0
94340,2.0,Dealers,client-183204,2.0
209874,0.0,Absent,client-60730,0.0
168646,4.0,Outlets,client-85498,9.0
156512,5.0,Dealers,client-78412,2.0
145880,8.0,Absent,client-89963,0.0
235072,3.0,Outlets,client-177509,9.0
210795,8.0,Developers,client-184837,3.0
124043,,Absent,client-106414,0.0
66148,4.0,Manufacturers NPK,client-145916,6.0
105005,9.0,Dealers,client-142643,2.0
209408,15.0,Dealers,client-129749,2.0
98680,1.0,Manufacturers Resins,client-151568,7.0
167727,,Dealers,client-126685,2.0
82089,6.0,Dealers,client-183416,2.0
143682,18.0,Outlets,client-207611,9.0
115090,3.0,Developers,client-42523,3.0
116255,14.0,Manufacturers Resins,client-102314,7.0
102579,,Outlets,client-106535,9.0
177981,,Outlets,client-21114,9.0
131459,,Outlets,client-24662,9.0
137973,12.0,Outlets,client-16589,9.0
249855,20.0,Hardware,client-52925,4.0
223092,17.0,Manufacturers Resins,client-81929,7.0
116033,,Absent,client-169812,0.0
139564,0.0,Absent,client-94909,0.0
63150,,Absent,client-175399,0.0
230416,8.0,Developers,client-155815,3.0
71713,4.0,Absent,client-196583,0.0
176050,18.0,Dealers,client-207035,2.0
230538,,Absent,client-64209,0.0
142965,1.0,Dealers,client-182136,2.0
116026,4.0,Outlets,client-158884,9.0
143040,5.0,Developers,client-176018,3.0
165249,7.0,Manufacturers Resins,client-92246,7.0
170969,7.0,Wholesaler,client-207139,12.0
87279,3.0,Manufacturers Resins,client-97278,7.0
73296,15.0,Absent,client-155799,0.0
200451,11.0,Absent,client-154110,0.0
129765,21.0,Absent,client-31572,0.0
67148,,Absent,client-220055,0.0
175611,,Absent,client-209096,0.0
81617,8.0,Manufacturers NPK,client-23662,6.0
158719,2.0,Trading Houses,client-210160,10.0
58620,18.0,Outlets,client-125649,9.0
159261,3.0,Dealers,client-93901,2.0
212160,13.0,Dealers,client-95578,2.0
247369,,Absent,client-219172,0.0
110312,3.0,Dealers,client-12009,2.0
92840,6.0,Hardware,client-214654,4.0
239113,8.0,Manufacturers Resins,client-168457,7.0
50383,18.0,Manufacturers NH3,client-27283,5.0
245917,9.0,Dealers,client-100987,2.0
148132,4.0,Dealers,client-36275,2.0
208317,3.0,Dealers,client-65848,2.0
227428,4.0,Dealers,client-136148,2.0
231778,8.0,Manufacturers Resins,client-212053,7.0
164029,17.0,Wholesaler,client-108460,12.0
167526,,Absent,client-185982,0.0
156057,12.0,Trading Houses,client-74787,10.0
236739,0.0,Dealers,client-190555,2.0
189849,,Outlets,client-60602,9.0
114357,6.0,Manufacturers Resins,client-77093,7.0
188111,8.0,Absent,client-200402,0.0
208823,13.0,Dealers,client-141679,2.0
154022,,Trading Houses,client-31902,10.0
197222,,Dealers,client-9139,2.0
175424,6.0,Dealers,client-196906,2.0
193425,11.0,Absent,client-142553,0.0
137248,,Absent,client-47512,0.0
152258,,Dealers,client-50304,2.0
53571,20.0,Developers,client-186874,3.0
217227,,Absent,client-119249,0.0
166017,2.0,Manufacturers NH3,client-113140,5.0
202981,5.0,Absent,client-187992,0.0
167809,2.0,Dealers,client-165179,2.0
201001,2.0,Developers,client-144887,3.0
235925,,Dealers,client-117114,2.0
249020,15.0,Dealers,client-176760,2.0
71712,13.0,Dealers,client-222151,2.0
112154,3.0,Dealers,client-130635,2.0
110860,18.0,Trading Houses,client-62431,10.0
161119,13.0,Dealers,client-125065,2.0
85193,18.0,Dealers,client-112462,2.0
183090,1.0,Hardware,client-177711,4.0
121885,,Absent,client-165215,0.0
221729,13.0,Dealers,client-184773,2.0
54135,,Absent,client-86715,0.0
153535,,Manufacturers NPK,client-146557,6.0
175633,15.0,Dealers,client-217149,2.0
192137,13.0,Dealers,client-29982,2.0
231694,7.0,Developers,client-150232,3.0
139517,3.0,Dealers,client-154810,2.0
87643,,Trading Houses,client-149147,10.0
65847,18.0,Trading Houses,client-179520,10.0
247296,18.0,Dealers,client-103782,2.0
126058,7.0,Dealers,client-161169,2.0
174267,7.0,Dealers,client-21479,2.0
72613,15.0,Manufacturers NPK,client-211440,6.0
201773,8.0,Manufacturers NPK,client-216179,6.0
179390,18.0,Dealers,client-61102,2.0
225203,12.0,Manufacturers Resins,client-204619,7.0
94377,2.0,Developers,client-31315,3.0
86299,,Outlets,client-131420,9.0
225541,,Manufacturers NPK,client-149779,6.0
108339,13.0,Dealers,client-146092,2.0
85428,,Dealers,client-42437,2.0
244069,,Outlets,client-167023,9.0
112458,4.0,DIY,client-206294,1.0
121123,8.0,Developers,client-125874,3.0
107269,13.0,Dealers,client-118799,2.0
51923,,Absent,client-55133,0.0
248628,8.0,Developers,client-7761,3.0
147297,,Outlets,client-24265,9.0
163795,4.0,Outlets,client-147722,9.0
150148,7.0,Outlets,client-65764,9.0
213145,3.0,Outlets,client-191001,9.0
249743,7.0,Manufacturers NH3,client-63832,5.0
230104,18.0,Dealers,client-57082,2.0
164585,,Outlets,client-94728,9.0
238708,1.0,Dealers,client-217766,2.0
53273,19.0,Trading Houses,client-48765,10.0
230235,,Hardware,client-203620,4.0
190033,7.0,Dealers,client-192848,2.0
161546,5.0,Hardware,client-9130,4.0
111473,9.0,Trading Houses,client-171431,10.0
95856,3.0,Manufacturers Resins,client-72778,7.0
187994,,Trading Houses,client-152746,10.0
158623,,Outlets,client-187021,9.0
55371,,Outlets,client-112539,9.0
97241,2.0,Dealers,client-219130,2.0
178834,,Outlets,client-204788,9.0
166333,,Absent,client-202317,0.0
93518,8.0,Developers,client-90852,3.0
207464,,Outlets,client-198849,9.0
87255,8.0,Developers,client-172978,3.0
87183,21.0,Manufacturers Resins,client-10381,7.0
130693,15.0,Dealers,client-19564,2.0
71784,23.0,Dealers,client-170895,2.0
207507,13.0,Developers,client-164382,3.0
202035,,Absent,client-186208,0.0
59853,3.0,Dealers,client-119089,2.0
165381,,Outlets,client-119838,9.0
238350,9.0,Hardware,client-92767,4.0
185237,,Absent,client-161686,0.0
197624,12.0,Dealers,client-64574,2.0
220340,,Absent,client-82626,0.0
246012,17.0,Outlets,client-102034,9.0
73889,7.0,Dealers,client-34200,2.0
77213,12.0,Trading Houses,client-13600,10.0
70972,9.0,Hardware,client-7287,4.0
182175,2.0,Dealers,client-61424,2.0
197374,3.0,Manufacturers NPK,client-215264,6.0
69173,13.0,Dealers,client-84576,2.0
79940,20.0,Dealers,client-168475,2.0
248155,12.0,Dealers,client-87953,2.0
215690,20.0,Trading Houses,client-58285,10.0
162719,18.0,Dealers,client-196020,2.0
52641,5.0,Dealers,client-70096,2.0
144919,6.0,Outlets,client-33080,9.0
104469,8.0,Developers,client-47874,3.0
220600,5.0,Trading Houses,client-204693,10.0
69246,0.0,Absent,client-202382,0.0
145933,13.0,Hardware,client-30467,4.0
170791,7.0,Dealers,client-108383,2.0
159713,1.0,Dealers,client-105653,2.0
69762,13.0,Dealers,client-16456,2.0
63641,0.0,Absent,client-142153,0.0
125386,8.0,Manufacturers Resins,client-177783,7.0
164428,6.0,Wholesaler,client-129817,12.0
249182,9.0,Dealers,client-153477,2.0
197292,4.0,Absent,client-60413,0.0
229941,3.0,Dealers,client-166437,2.0
135523,13.0,Manufacturers Resins,client-215779,7.0
143857,6.0,Dealers,client-108187,2.0
202721,,Hardware,client-168450,4.0
105204,8.0,Manufacturers NH3,client-59378,5.0
142171,1.0,Dealers,client-88227,2.0
176125,13.0,Wholesaler,client-194602,12.0
167339,2.0,Dealers,client-93320,2.0
104246,11.0,Wholesaler,client-123475,12.0
169725,15.0,Trading Houses,client-150998,10.0
64842,18.0,Trading Houses,client-47390,10.0
160822,2.0,Manufacturers NPK,client-11587,6.0
192767,2.0,Manufacturers Resins,client-71273,7.0
180348,2.0,Developers,client-56556,3.0
131714,6.0,Manufacturers NPK,client-76387,6.0
162887,13.0,Absent,client-52273,0.0
117906,8.0,Absent,client-119455,0.0
197353,0.0,Dealers,client-46609,2.0
159827,,Absent,client-112801,0.0
126202,12.0,Wholesaler,client-221879,12.0
160681,6.0,Dealers,client-151287,2.0
155588,3.0,Dealers,client-106841,2.0
137855,2.0,Absent,client-157601,0.0
155731,14.0,Dealers,client-110848,2.0
234866,,Absent,client-198610,0.0
182814,1.0,Developers,client-116175,3.0
143170,20.0,Trading Houses,client-188832,10.0
99289,13.0,Outlets,client-198210,9.0
190648,3.0,Dealers,client-142709,2.0
186472,,Dealers,client-132770,2.0
170025,20.0,Dealers,client-5839,2.0
217670,12.0,Trading Houses,client-163928,10.0
203306,4.0,Outlets,client-7691,9.0
155365,1.0,Dealers,client-218087,2.0
76373,0.0,Absent,client-77298,0.0
96240,5.0,Manufacturers NH3,client-88614,5.0
183753,2.0,Developers,client-211119,3.0
241564,,Dealers,client-135470,2.0
76492,13.0,Outlets,client-161818,9.0
222347,4.0,Manufacturers Resins,client-202195,7.0
192757,9.0,Hardware,client-85945,4.0
101196,12.0,Trading Houses,client-149455,10.0
202673,13.0,Developers,client-29559,3.0
166613,,Absent,client-117171,0.0
174946,7.0,Developers,client-27836,3.0
186398,20.0,Manufacturers NH3,client-16612,5.0
60127,18.0,Outlets,client-162513,9.0
223710,,Dealers,client-220663,2.0
119463,1.0,Outlets,client-200032,9.0
99529,3.0,Dealers,client-186658,2.0
87632,4.0,Outlets,client-74426,9.0
109387,4.0,Trading Houses,client-94268,10.0
210563,6.0,Outlets,client-38062,9.0
157506,7.0,Outlets,client-211748,9.0
200277,8.0,Manufacturers NPK,client-77641,6.0
248793,2.0,Trading Houses,client-168222,10.0
183577,,Dealers,client-165379,2.0
162089,,Hardware,client-993,4.0
143169,22.0,Absent,client-93784,0.0
72648,3.0,Manufacturers Resins,client-147332,7.0
165669,3.0,Dealers,client-127503,2.0
224935,1.0,Trading Houses,client-216511,10.0
109493,,Dealers,client-103759,2.0
213504,11.0,Dealers,client-140378,2.0
54573,12.0,Hardware,client-20993,4.0
207952,17.0,Trading Houses,client-200360,10.0
220813,,Manufacturers Resins,client-86104,7.0
139337,13.0,Dealers,client-151165,2.0
76866,2.0,Absent,client-185081,0.0
129698,8.0,Manufacturers Resins,client-214186,7.0
116745,,Outlets,client-80326,9.0
88269,3.0,Dealers,client-135565,2.0
94829,,Absent,client-81854,0.0
102479,9.0,Dealers,client-133514,2.0
205501,3.0,Dealers,client-4181,2.0
104889,23.0,Manufacturers NPK,client-116477,6.0
90131,7.0,Dealers,client-217686,2.0
143376,11.0,Dealers,client-6373,2.0
60276,3.0,Trading Houses,client-205837,10.0
84664,6.0,Trading Houses,client-218405,10.0
129094,7.0,Developers,client-154300,3.0
144536,1.0,Dealers,client-136063,2.0
104111,1.0,Dealers,client-60247,2.0
152058,,Absent,client-110660,0.0
242341,0.0,Absent,client-117502,0.0
246811,8.0,Manufacturers Resins,client-5982,7.0
194089,,Manufacturers NPK,client-114427,6.0
143043,13.0,Absent,client-172858,0.0
70869,6.0,Absent,client-202320,0.0
175779,13.0,Dealers,client-113543,2.0
209765,21.0,Manufacturers Resins,client-198581,7.0
247181,17.0,Manufacturers Resins,client-93302,7.0
58557,3.0,Dealers,client-50088,2.0
219573,,Absent,client-41647,0.0
218192,17.0,Developers,client-135025,3.0
226941,1.0,Dealers,client-147276,2.0
219019,7.0,Developers,client-220541,3.0
129910,3.0,Trading Houses,client-110128,10.0
64631,23.0,Dealers,client-175564,2.0
171342,20.0,Absent,client-207010,0.0
240085,,Absent,client-118843,0.0
127230,4.0,Developers,client-209774,3.0
238690,,Dealers,client-165592,2.0
77670,6.0,Developers,client-97179,3.0
228239,,Dealers,client-53247,2.0
180985,2.0,Manufacturers NH3,client-2312,5.0
94269,18.0,Developers,client-195954,3.0
119539,7.0,Dealers,client-210354,2.0
90123,9.0,Developers,client-97481,3.0
215101,0.0,Hardware,client-209286,4.0
128136,19.0,Dealers,client-210650,2.0
128107,14.0,Manufacturers Resins,client-101508,7.0
53498,,Dealers,client-18099,2.0
166230,2.0,Trading Houses,client-142665,10.0
84948,8.0,Manufacturers NPK,client-135734,6.0
166077,0.0,Absent,client-33558,0.0
248839,7.0,Manufacturers Resins,client-134332,7.0
172382,15.0,Outlets,client-139496,9.0
206605,20.0,Dealers,client-79540,2.0
232886,11.0,Dealers,client-45617,2.0
168003,5.0,Trading Houses,client-153175,10.0
223864,8.0,Manufacturers NPK,client-168117,6.0
54032,0.0,Absent,client-174355,0.0
108629,23.0,Developers,client-125591,3.0
182353,9.0,Outlets,client-72187,9.0
183085,,Manufacturers Resins,client-161347,7.0
123874,1.0,Dealers,client-14863,2.0
213803,,Dealers,client-88017,2.0
182034,12.0,Dealers,client-191310,2.0
119844,18.0,Absent,client-144176,0.0
234080,12.0,Hardware,client-100289,4.0
222304,1.0,Developers,client-59131,3.0
219717,6.0,Absent,client-4057,0.0
53016,,Trading Houses,client-134815,10.0
103683,12.0,Dealers,client-59169,2.0
221734,4.0,Dealers,client-165240,2.0
100749,8.0,Absent,client-96553,0.0
89241,15.0,Hardware,client-157778,4.0
63440,17.0,Dealers,client-2045,2.0
90354,,Trading Houses,client-57794,10.0
124661,9.0,Dealers,client-118906,2.0
203723,,Absent,client-180920,0.0
179323,9.0,Trading Houses,client-181549,10.0
106171,5.0,Manufacturers Resins,client-72775,7.0
68042,,Outlets,client-207005,9.0
117774,5.0,Trading Houses,client-212951,10.0
129852,2.0,Outlets,client-222086,9.0
242547,6.0,Dealers,client-58287,2.0
243563,5.0,Dealers,client-210582,2.0
223125,18.0,Trading Houses,client-45937,10.0
79417,18.0,Dealers,client-26859,2.0
184788,22.0,Dealers,client-61937,2.0
72640,8.0,Developers,client-199508,3.0
241584,,Absent,client-208114,0.0
103224,8.0,Manufacturers NPK,client-177936,6.0
102838,7.0,Dealers,client-183891,2.0
115705,23.0,Manufacturers NPK,client-91564,6.0
231230,4.0,Absent,client-77388,0.0
203777,23.0,Outlets,client-221155,9.0
88242,14.0,Manufacturers Resins,client-110907,7.0
179462,2.0,Absent,client-175031,0.0
116178,3.0,Wholesaler,client-51929,12.0
54642,,Absent,client-33291,0.0
65513,2.0,Wholesaler,client-45546,12.0
66206,,Absent,client-103490,0.0
244318,23.0,Manufacturers NH3,client-206719,5.0
213225,4.0,Dealers,client-74589,2.0
148672,6.0,Dealers,client-133512,2.0
115641,12.0,Trading Houses,client-196416,10.0
85710,3.0,Manufacturers Resins,client-100599,7.0
151969,22.0,Absent,client-65924,0.0
195388,12.0,Dealers,client-181268,2.0
212785,,Absent,client-91994,0.0
90222,,Absent,client-186224,0.0
187946,,Outlets,client-149142,9.0
105494,13.0,Outlets,client-220972,9.0
193482,22.0,Manufacturers NH3,client-139597,5.0
207032,12.0,Manufacturers Resins,client-116283,7.0
64569,13.0,Dealers,client-191049,2.0
160398,4.0,Dealers,client-220631,2.0
94641,5.0,Hardware,client-217407,4.0
106812,4.0,Outlets,client-134979,9.0
165261,23.0,Manufacturers Resins,client-214660,7.0
88414,8.0,Manufacturers NPK,client-213317,6.0
200097,2.0,Dealers,client-28657,2.0
161098,8.0,Developers,client-101710,3.0
242496,1.0,Developers,client-206553,3.0
61767,12.0,Outlets,client-138063,9.0
184205,,Hardware,client-82634,4.0
196507,7.0,Outlets,client-38,9.0
172590,,Hardware,client-139274,4.0
224766,7.0,Outlets,client-107589,9.0
153015,,Outlets,client-139158,9.0
225727,,Dealers,client-9404,2.0
143920,9.0,Dealers,client-99210,2.0
174259,,Dealers,client-171186,2.0
191966,0.0,Absent,client-153677,0.0
189370,8.0,Developers,client-189656,3.0
203454,18.0,Dealers,client-66001,2.0
246403,,Outlets,client-17373,9.0
248004,23.0,Dealers,client-12716,2.0
228694,8.0,Manufacturers Resins,client-103926,7.0
111059,0.0,Absent,client-79804,0.0
174669,15.0,Trading Houses,client-144905,10.0
217618,0.0,Absent,client-202118,0.0
220910,2.0,Absent,client-125287,0.0
71346,,Outlets,client-69875,9.0
72256,9.0,Dealers,client-25211,2.0
141494,22.0,Dealers,client-108638,2.0
108210,17.0,Dealers,client-70981,2.0
88175,19.0,Dealers,client-99537,2.0
140229,9.0,Hardware,client-31428,4.0
90448,0.0,Absent,client-204832,0.0
89422,,Absent,client-112123,0.0
139490,1.0,Absent,client-145674,0.0
209295,15.0,Trading Houses,client-40882,10.0
228479,4.0,Manufacturers Resins,client-160244,7.0
78745,13.0,Dealers,client-134007,2.0
97052,11.0,Absent,client-84731,0.0
185232,0.0,Developers,client-59983,3.0
164473,9.0,Dealers,client-82316,2.0
198314,22.0,Absent,client-666,0.0
152462,,Dealers,client-178434,2.0
215254,6.0,Dealers,client-211790,2.0
98604,12.0,Hardware,client-166168,4.0
180419,2.0,Developers,client-159290,3.0
179133,6.0,Outlets,client-108290,9.0
128501,20.0,Outlets,client-72624,9.0
89208,5.0,Trading Houses,client-162689,10.0
125874,4.0,Wholesaler,client-119087,12.0
222226,7.0,Trading Houses,client-146295,10.0
66766,8.0,Manufacturers Resins,client-151088,7.0
207813,7.0,Manufacturers Resins,client-145118,7.0
87104,,Absent,client-92839,0.0
67054,12.0,Manufacturers Resins,client-171050,7.0
87513,1.0,Manufacturers Resins,client-36589,7.0
51077,1.0,Outlets,client-167540,9.0
201307,3.0,Dealers,client-198466,2.0
167966,2.0,Manufacturers NH3,client-43914,5.0
199056,,Dealers,client-81047,2.0
184808,6.0,Hardware,client-60879,4.0
249367,18.0,Absent,client-212362,0.0
54410,7.0,Dealers,client-181991,2.0
96993,,Manufacturers Resins,client-100533,7.0
113281,,Absent,client-148113,0.0
238624,2.0,Dealers,client-94422,2.0
89273,22.0,Outlets,client-53313,9.0
108716,,Absent,client-58854,0.0
71425,,Dealers,client-106253,2.0
158814,17.0,Dealers,client-92044,2.0
144132,8.0,Manufacturers NPK,client-183565,6.0
170889,4.0,Dealers,client-144893,2.0
214709,13.0,Outlets,client-103597,9.0
68124,6.0,Dealers,client-71628,2.0
181546,3.0,Dealers,client-218785,2.0
133967,2.0,Dealers,client-48606,2.0
153442,3.0,Absent,client-116178,0.0
95124,,Dealers,client-136174,2.0
158681,18.0,Outlets,client-161431,9.0
245989,22.0,Developers,client-42573,3.0
231516,0.0,Absent,client-71855,0.0
240921,1.0,Dealers,client-4287,2.0
130673,3.0,Web Site,client-163588,11.0
162982,3.0,Manufacturers Resins,client-24628,7.0
97062,,Absent,client-15484,0.0
192840,7.0,Hardware,client-58123,4.0
150373,0.0,Absent,client-104926,0.0
175756,9.0,Trading Houses,client-78893,10.0
113686,,Absent,client-181395,0.0
232711,22.0,Dealers,client-115693,2.0
174149,,Absent,client-18352,0.0
232500,22.0,Manufacturers Resins,client-184068,7.0
87340,13.0,Developers,client-221299,3.0
178223,1.0,Outlets,client-156036,9.0
125382,,Absent,client-78787,0.0
102850,2.0,Absent,client-170883,0.0
60975,12.0,Hardware,client-21056,4.0
92977,1.0,Trading Houses,client-99708,10.0
156015,,Absent,client-87797,0.0
103576,5.0,Trading Houses,client-160901,10.0
229377,12.0,Hardware,client-110229,4.0
247648,22.0,Dealers,client-9740,2.0
91117,6.0,Absent,client-186595,0.0
245081,13.0,Dealers,client-76534,2.0
246543,13.0,Dealers,client-188411,2.0
111114,22.0,Absent,client-17362,0.0
220874,1.0,Trading Houses,client-184981,10.0
64013,18.0,Dealers,client-94316,2.0
89040,,Absent,client-180167,0.0
93131,7.0,Dealers,client-220151,2.0
226488,,Absent,client-148177,0.0
157363,2.0,Manufacturers NH3,client-213619,5.0
204774,2.0,Developers,client-44955,3.0
95204,9.0,Dealers,client-39778,2.0
151879,19.0,Outlets,client-28189,9.0
176960,9.0,Dealers,client-10828,2.0
96389,1.0,Absent,client-12737,0.0
188846,2.0,Dealers,client-196164,2.0
79202,18.0,Hardware,client-80162,4.0
92702,1.0,Dealers,client-54735,2.0
106086,,Absent,client-34598,0.0
92536,12.0,Hardware,client-11579,4.0
112089,12.0,Hardware,client-67247,4.0
73921,12.0,Trading Houses,client-116144,10.0
216581,1.0,Trading Houses,client-21252,10.0
158977,2.0,Manufacturers NH3,client-119823,5.0
245770,0.0,Developers,client-70119,3.0
177285,,Dealers,client-159277,2.0
70413,1.0,Trading Houses,client-123988,10.0
203923,1.0,Trading Houses,client-57991,10.0
92169,5.0,Developers,client-88773,3.0
201391,1.0,Dealers,client-115316,2.0
114891,19.0,Dealers,client-92682,2.0
164447,9.0,Outlets,client-130224,9.0
102630,,Absent,client-45349,0.0
89724,1.0,Manufacturers NH3,client-85944,5.0
71007,3.0,Dealers,client-146320,2.0
197398,0.0,Manufacturers NPK,client-59462,6.0
83971,,Absent,client-93463,0.0
137468,18.0,Manufacturers Resins,client-58004,7.0
52575,15.0,Hardware,client-220372,4.0
88183,12.0,Absent,client-121286,0.0
70870,5.0,Hardware,client-126937,4.0
120475,12.0,Dealers,client-19053,2.0
177904,0.0,Absent,client-221390,0.0
65149,5.0,Dealers,client-138415,2.0
156891,20.0,Outlets,client-184562,9.0
143693,,Absent,client-123955,0.0
89116,6.0,Trading Houses,client-30523,10.0
82260,9.0,Dealers,client-175021,2.0
82977,1.0,Manufacturers NPK,client-40888,6.0
232820,9.0,Hardware,client-107951,4.0
74747,2.0,Trading Houses,client-186879,10.0
180252,1.0,Developers,client-1348,3.0
248629,,Absent,client-51766,0.0
241475,2.0,Manufacturers NH3,client-59414,5.0
167592,,Developers,client-210980,3.0
234292,3.0,Manufacturers NPK,client-90628,6.0
234108,3.0,Developers,client-27925,3.0
241724,7.0,Dealers,client-110016,2.0
207650,7.0,Absent,client-47105,0.0
80166,4.0,Manufacturers NH3,client-58169,5.0
76254,22.0,Developers,client-44887,3.0
139298,4.0,Outlets,client-2619,9.0
108463,8.0,Developers,client-23893,3.0
57890,1.0,Dealers,client-58204,2.0
133617,,DIY,client-21609,1.0
222331,6.0,Absent,client-123045,0.0
96214,0.0,Absent,client-103652,0.0
86525,8.0,Developers,client-116538,3.0
99485,,Dealers,client-179526,2.0
241677,3.0,Dealers,client-154713,2.0
80403,17.0,Hardware,client-29184,4.0
235480,17.0,Dealers,client-76978,2.0
118745,2.0,Absent,client-100490,0.0
217242,4.0,Hardware,client-113300,4.0
242368,3.0,Manufacturers NH3,client-96623,5.0
73046,2.0,Trading Houses,client-52702,10.0
233467,6.0,Manufacturers Resins,client-95130,7.0
67703,7.0,Outlets,client-64452,9.0
156547,12.0,Outlets,client-47368,9.0
180995,11.0,Manufacturers NPK,client-159656,6.0
135649,12.0,Hardware,client-142724,4.0
199643,9.0,Hardware,client-165036,4.0
200537,22.0,Outlets,client-220681,9.0
195302,5.0,Hardware,client-219499,4.0
247240,9.0,Dealers,client-136138,2.0
74855,3.0,Outlets,client-23088,9.0
52128,8.0,Manufacturers NPK,client-97740,6.0
96113,17.0,Developers,client-70242,3.0
155129,2.0,Developers,client-1784,3.0
62784,5.0,Dealers,client-203037,2.0
128311,0.0,Absent,client-40849,0.0
192785,,Absent,client-30162,0.0
247749,9.0,Dealers,client-89952,2.0
169771,6.0,Absent,client-154003,0.0
155104,13.0,Developers,client-24494,3.0
209188,,Dealers,client-211441,2.0
143003,9.0,Dealers,client-194592,2.0
80629,14.0,Outlets,client-6371,9.0
188297,4.0,Outlets,client-111338,9.0
103323,2.0,Dealers,client-20527,2.0
196448,,Absent,client-94473,0.0
72782,,Absent,client-148743,0.0
198219,8.0,Manufacturers Resins,client-219602,7.0
55533,2.0,Dealers,client-168100,2.0
230567,7.0,Manufacturers NH3,client-111656,5.0
163441,0.0,Absent,client-148934,0.0
102172,23.0,Dealers,client-213751,2.0
82906,9.0,Trading Houses,client-51512,10.0
106477,9.0,Dealers,client-33551,2.0
77315,2.0,Manufacturers NH3,client-218574,5.0
184857,4.0,Trading Houses,client-201140,10.0
80183,4.0,Developers,client-158131,3.0
197774,6.0,Manufacturers NH3,client-78947,5.0
135579,0.0,Outlets,client-206759,9.0
98718,8.0,Wholesaler,client-211965,12.0
186154,7.0,Outlets,client-197855,9.0
80038,9.0,Trading Houses,client-211614,10.0
212532,2.0,Outlets,client-30798,9.0
215755,3.0,Developers,client-220044,3.0
50428,6.0,Dealers,client-182415,2.0
182720,1.0,Dealers,client-192449,2.0
84734,9.0,Dealers,client-144054,2.0
141467,4.0,Absent,client-207357,0.0
236491,9.0,Hardware,client-46305,4.0
206792,,Absent,client-87468,0.0
190094,12.0,Dealers,client-38884,2.0
